customer_id,frequency,total_spent,total_profit,last_purchase,churn,age,gender,job_industry_category,wealth_segment,owns_car,avg_spend_per_trans,profit_margin,recency,high_value_cust,avg_spent_per_txn
2575,5,4119.53,2118.0,2017-12-20,0,51,Male,Financial Services,High Net Worth,Yes,823.906,0.5141363213764677,11,0,823.906
2576,7,8271.03,2522.18,2017-10-13,0,66,Female,Manufacturing,Mass Customer,No,1181.5757142857144,0.30494146436417224,79,1,1181.5757142857144
2577,6,5240.639999999999,2095.22,2017-09-28,1,49,Male,missing,Mass Customer,Yes,873.4399999999999,0.39980231422116386,94,0,873.4399999999999
2578,4,4676.02,1955.7800000000002,2017-11-22,0,34,Male,Retail,High Net Worth,No,1169.005,0.41825740694009006,39,0,1169.005
2579,3,2288.84,788.5,2017-11-11,0,54,Female,Manufacturing,Mass Customer,No,762.9466666666667,0.34449764946435746,50,0,762.9466666666667
2580,8,9493.86,5690.45,2017-10-27,0,37,Female,Financial Services,Mass Customer,Yes,1186.7325,0.5993821269746973,65,1,1186.7325
2581,5,5903.89,3541.7000000000003,2017-08-18,1,51,Female,Manufacturing,Affluent Customer,Yes,1180.778,0.599892613175381,135,0,1180.778
2582,5,5104.43,2912.8100000000004,2017-11-08,0,48,Male,Health,Mass Customer,No,1020.8860000000001,0.5706435390435367,53,0,1020.8860000000001
2583,4,4046.62,2652.07,2017-09-29,1,62,Female,Property,Mass Customer,No,1011.655,0.6553790570896205,93,0,1011.655
2584,5,3983.61,2208.2400000000002,2017-11-22,0,45,Female,Financial Services,High Net Worth,No,796.722,0.5543313728000483,39,0,796.722
2585,7,7066.38,3498.11,2017-12-25,0,31,Male,missing,Affluent Customer,No,1009.4828571428571,0.4950356476724999,6,0,1009.4828571428571
2586,3,3379.79,1145.04,2017-12-11,0,46,Male,Financial Services,Mass Customer,Yes,1126.5966666666666,0.33879027986945937,20,0,1126.5966666666666
2587,9,9007.27,4776.43,2017-10-27,0,46,Female,missing,Affluent Customer,No,1000.8077777777778,0.5302860911241697,65,1,1000.8077777777778
2588,3,5656.6900000000005,3493.49,2017-07-05,1,24,Male,missing,High Net Worth,No,1885.5633333333335,0.6175855491462321,179,0,1885.5633333333335
2589,5,5101.54,3494.16,2017-10-24,0,60,Female,missing,High Net Worth,No,1020.308,0.6849225920016309,68,0,1020.308
2590,6,8720.42,5482.999999999999,2017-11-10,0,61,Female,Financial Services,Affluent Customer,Yes,1453.4033333333334,0.6287541196410263,51,1,1453.4033333333334
2591,6,9027.71,5839.22,2017-11-18,0,51,Male,Retail,High Net Worth,No,1504.618333333333,0.6468107637485033,43,1,1504.618333333333
2592,8,11062.61,6490.3,2017-11-23,0,30,Male,Financial Services,Mass Customer,Yes,1382.82625,0.5866879515774306,38,1,1382.82625
2593,4,3940.27,937.8200000000002,2017-10-31,0,52,Female,Manufacturing,Affluent Customer,No,985.0675,0.23800907044441122,61,0,985.0675
2594,6,9467.470000000001,4895.55,2017-09-30,1,28,Male,Manufacturing,Mass Customer,No,1577.9116666666669,0.5170916834170057,92,1,1577.9116666666669
2595,8,10273.25,4631.38,2017-11-16,0,48,Male,missing,Affluent Customer,Yes,1284.15625,0.450819360961721,45,1,1284.15625
2596,5,7674.39,3854.79,2017-10-19,0,49,Female,missing,Affluent Customer,Yes,1534.8780000000002,0.5022926903636641,73,0,1534.8780000000002
2597,6,7670.71,4017.66,2017-12-25,0,44,Female,Manufacturing,High Net Worth,Yes,1278.4516666666666,0.5237663788619307,6,0,1278.4516666666666
2598,5,6570.66,3931.13,2017-10-04,0,45,Male,Manufacturing,Affluent Customer,No,1314.132,0.5982854081629547,88,0,1314.132
2599,7,7725.21,4275.0,2017-11-07,0,71,Female,Manufacturing,Mass Customer,No,1103.6014285714286,0.5533830148306648,54,0,1103.6014285714286
2600,3,4973.54,3233.7700000000004,2017-07-12,1,24,Male,Financial Services,Mass Customer,Yes,1657.8466666666666,0.6501948310458949,172,0,1657.8466666666666
2601,8,9798.03,4582.12,2017-11-24,0,50,Female,Financial Services,Affluent Customer,No,1224.75375,0.4676572739622148,37,1,1224.75375
2602,8,7898.91,4240.08,2017-10-20,0,48,Female,Health,Mass Customer,No,987.36375,0.5367930511931394,72,0,987.36375
2603,7,7817.9400000000005,4657.99,2017-12-16,0,63,Female,Financial Services,High Net Worth,No,1116.8485714285714,0.5958078470799213,15,0,1116.8485714285714
2604,6,6086.83,2795.79,2017-10-05,0,50,Male,Retail,Mass Customer,Yes,1014.4716666666667,0.45931790439358416,87,0,1014.4716666666667
2605,5,6656.209999999999,4346.57,2017-09-06,1,60,Male,Health,High Net Worth,Yes,1331.2419999999997,0.6530097457862658,116,0,1331.2419999999997
2606,10,12338.51,4718.429999999999,2017-12-25,0,47,Female,Manufacturing,High Net Worth,No,1233.851,0.3824148945050901,6,1,1233.851
2607,8,7870.34,1943.5099999999998,2017-12-25,0,33,Male,Health,Affluent Customer,Yes,983.7925,0.24694104701956965,6,0,983.7925
2608,7,4403.82,1553.4599999999998,2017-12-13,0,49,Female,Health,Affluent Customer,Yes,629.1171428571428,0.3527528373094268,18,0,629.1171428571428
2609,7,6390.16,2569.9399999999996,2017-06-26,1,60,Female,Financial Services,Mass Customer,Yes,912.88,0.40217146362532386,188,0,912.88
2610,8,8499.220000000001,5598.91,2017-09-09,1,71,Female,IT,Mass Customer,No,1062.4025000000001,0.6587557446448026,113,1,1062.4025000000001
2611,7,5700.59,2609.86,2017-12-28,0,34,Female,Financial Services,Affluent Customer,No,814.37,0.45782278676417704,3,0,814.37
2612,2,1924.4700000000003,1145.41,2017-06-04,1,56,Male,Retail,Affluent Customer,No,962.2350000000001,0.5951820501228909,210,0,962.2350000000001
2613,5,4933.99,2848.79,2017-09-23,1,59,Male,Health,Mass Customer,Yes,986.798,0.5773805783959838,99,0,986.798
2614,4,6322.41,3002.51,2017-12-10,0,68,Male,Retail,High Net Worth,No,1580.6025,0.4748996031576567,21,0,1580.6025
2615,9,13460.630000000001,5517.12,2017-11-05,0,27,Female,Financial Services,Mass Customer,Yes,1495.6255555555556,0.4098708604277808,56,1,1495.6255555555556
2616,11,13134.119999999999,6417.95,2017-11-18,0,55,Female,missing,High Net Worth,Yes,1194.010909090909,0.48864712672032845,43,1,1194.010909090909
2617,7,10695.449999999999,6814.219999999999,2017-08-26,1,66,Female,Health,High Net Worth,No,1527.9214285714284,0.6371139129255898,127,1,1527.9214285714284
2618,10,9670.59,3007.9300000000003,2017-12-23,0,47,Male,missing,Mass Customer,No,967.059,0.3110389335087105,8,1,967.059
2619,2,3869.2699999999995,2659.5699999999997,2017-10-15,0,47,Female,Financial Services,High Net Worth,Yes,1934.6349999999998,0.6873570466780555,77,0,1934.6349999999998
2620,8,8317.97,4919.55,2017-11-30,0,26,Male,Manufacturing,Mass Customer,No,1039.74625,0.5914363720955955,31,1,1039.74625
2621,7,6926.01,3235.99,2017-12-21,0,51,Female,Entertainment,High Net Worth,No,989.4300000000001,0.46722283103836115,10,0,989.4300000000001
2622,7,6595.22,3800.0299999999997,2017-12-14,0,45,Male,Financial Services,Mass Customer,No,942.1742857142857,0.576179414788286,17,0,942.1742857142857
2623,5,6916.33,4136.08,2017-12-20,0,43,Male,Property,Mass Customer,Yes,1383.266,0.5980165781563344,11,0,1383.266
2624,5,5629.39,2159.3100000000004,2017-12-03,0,61,Male,Retail,Mass Customer,Yes,1125.8780000000002,0.3835779720360466,28,0,1125.8780000000002
2625,4,3403.67,1764.47,2017-10-07,0,53,Female,Manufacturing,Affluent Customer,Yes,850.9175,0.5184021952774505,85,0,850.9175
2626,4,4263.71,2023.9499999999998,2017-11-19,0,26,Male,Property,Affluent Customer,Yes,1065.9275,0.47469222812996187,42,0,1065.9275
2627,6,9321.82,4375.27,2017-11-27,0,53,Female,Retail,Mass Customer,Yes,1553.6366666666665,0.46935791508525165,34,1,1553.6366666666665
2628,4,4668.82,1808.92,2017-07-10,1,24,Male,Entertainment,Affluent Customer,No,1167.205,0.38744693519990064,174,0,1167.205
2629,6,7374.25,5174.88,2017-11-16,0,49,Female,Entertainment,High Net Worth,No,1229.0416666666667,0.7017500084754382,45,0,1229.0416666666667
2630,10,10514.539999999999,4794.58,2017-10-29,0,46,Male,Retail,Mass Customer,No,1051.454,0.4559952218546889,63,1,1051.454
2631,3,3539.6800000000003,866.46,2017-12-03,0,30,Male,Financial Services,Mass Customer,Yes,1179.8933333333334,0.24478483930750802,28,0,1179.8933333333334
2632,4,6590.860000000001,4100.59,2017-12-23,0,60,Male,Argiculture,Mass Customer,No,1647.7150000000001,0.6221631168011458,8,0,1647.7150000000001
2633,9,10392.61,3696.87,2017-12-15,0,56,Female,Property,Mass Customer,Yes,1154.7344444444445,0.35572103639028113,16,1,1154.7344444444445
2634,3,2614.21,798.28,2017-06-24,1,45,Male,Financial Services,High Net Worth,No,871.4033333333333,0.305361849277602,190,0,871.4033333333333
2635,8,10781.21,5178.5599999999995,2017-10-23,0,66,Male,Retail,Mass Customer,No,1347.65125,0.4803319849998284,69,1,1347.65125
2636,3,3411.77,407.9600000000001,2017-11-30,0,51,Female,Manufacturing,High Net Worth,Yes,1137.2566666666667,0.11957429721229745,31,0,1137.2566666666667
2637,11,13895.71,11222.65,2017-11-06,0,53,Female,Retail,Mass Customer,Yes,1263.2463636363636,0.807634154713937,55,1,1263.2463636363636
2638,9,9133.15,4047.25,2017-10-08,0,48,Male,IT,Mass Customer,Yes,1014.7944444444444,0.4431384571588116,84,1,1014.7944444444444
2639,5,7255.96,3676.2200000000003,2017-11-29,0,39,Female,Entertainment,Mass Customer,Yes,1451.192,0.5066483277195575,32,0,1451.192
2640,11,11643.47,4246.5599999999995,2017-10-24,0,47,Male,missing,Affluent Customer,No,1058.4972727272727,0.3647160167888095,68,1,1058.4972727272727
2641,7,6132.32,2661.43,2017-12-19,0,48,Female,missing,Mass Customer,Yes,876.0457142857142,0.4340005087797114,12,0,876.0457142857142
2643,3,1897.1999999999998,348.0899999999999,2017-11-06,0,36,Female,missing,Affluent Customer,No,632.4,0.18347564832384564,55,0,632.4
2644,2,1697.24,1607.27,2017-10-31,0,48,Male,IT,Mass Customer,No,848.62,0.946990407956447,61,0,848.62
2645,6,5168.14,1500.81,2017-11-28,0,25,Male,IT,High Net Worth,Yes,861.3566666666667,0.2903965449852364,33,0,861.3566666666667
2646,5,4987.72,2013.52,2017-09-02,1,53,Female,Retail,Mass Customer,Yes,997.5440000000001,0.40369547608927525,120,0,997.5440000000001
2648,5,6102.13,4384.85,2017-11-25,0,27,Male,missing,Affluent Customer,No,1220.426,0.7185769559153935,36,0,1220.426
2649,4,6633.45,3870.96,2017-08-23,1,39,Male,Health,Affluent Customer,Yes,1658.3625,0.5835515455758316,130,0,1658.3625
2650,6,5688.65,2394.8200000000006,2017-12-05,0,30,Female,IT,Affluent Customer,Yes,948.1083333333332,0.42098213108558286,26,0,948.1083333333332
2651,8,10121.93,6148.63,2017-12-15,0,46,Male,Manufacturing,Mass Customer,Yes,1265.24125,0.6074562855107672,16,1,1265.24125
2652,5,7176.639999999999,5319.91,2017-12-07,0,67,Male,missing,Affluent Customer,Yes,1435.328,0.741281435323494,24,0,1435.328
2653,9,12316.0,7365.4800000000005,2017-12-27,0,30,Male,Health,Affluent Customer,No,1368.4444444444443,0.5980415719389413,4,1,1368.4444444444443
2654,9,9905.2,5504.95,2017-09-13,1,47,Female,Telecommunications,Mass Customer,No,1100.5777777777778,0.5557636393005694,109,1,1100.5777777777778
2655,6,8575.35,4527.9400000000005,2017-07-26,1,59,Male,Manufacturing,Mass Customer,No,1429.2250000000001,0.5280180983866548,158,1,1429.2250000000001
2656,7,9051.86,4142.75,2017-08-14,1,66,Female,missing,Mass Customer,Yes,1293.1228571428571,0.45766836871096106,139,1,1293.1228571428571
2657,3,3891.5,2648.8500000000004,2017-07-01,1,33,Male,missing,Mass Customer,No,1297.1666666666667,0.6806758319414109,183,0,1297.1666666666667
2658,5,3853.98,1329.09,2017-11-24,0,61,Female,Manufacturing,Mass Customer,Yes,770.796,0.34486167546276836,37,0,770.796
2659,12,11948.48,8143.93,2017-12-30,0,51,Female,Argiculture,High Net Worth,Yes,995.7066666666666,0.6815871140094808,1,1,995.7066666666666
2661,5,5712.01,3638.75,2017-12-22,0,48,Female,Financial Services,High Net Worth,Yes,1142.402,0.6370349491685063,9,0,1142.402
2662,9,10546.039999999999,6500.299999999999,2017-10-29,0,47,Female,Property,Mass Customer,Yes,1171.7822222222221,0.6163735392621306,63,1,1171.7822222222221
2663,5,7423.2300000000005,2037.02,2017-07-19,1,69,Male,Health,Mass Customer,Yes,1484.6460000000002,0.2744115432230983,165,0,1484.6460000000002
2664,7,6587.43,3303.71,2017-08-18,1,59,Male,missing,Mass Customer,No,941.0614285714286,0.5015172836751206,135,0,941.0614285714286
2665,3,5364.68,3383.62,2017-11-30,0,60,Male,Telecommunications,Mass Customer,Yes,1788.2266666666667,0.6307216833063668,31,0,1788.2266666666667
2666,4,4534.9,1424.8200000000002,2017-04-18,1,54,Male,Health,Mass Customer,No,1133.725,0.3141899490617214,257,0,1133.725
2667,5,5817.66,2515.43,2017-09-23,1,67,Female,Manufacturing,Affluent Customer,Yes,1163.532,0.43237831017969425,99,0,1163.532
2668,5,3342.3,1542.41,2017-10-30,0,47,Male,Health,Mass Customer,No,668.46,0.4614816144571104,62,0,668.46
2669,3,3552.54,1280.07,2017-11-12,0,30,Male,Property,Affluent Customer,No,1184.18,0.3603252883852117,49,0,1184.18
2670,3,3290.68,1311.3899999999999,2017-11-02,0,48,Male,Financial Services,High Net Worth,Yes,1096.8933333333332,0.3985164160599025,59,0,1096.8933333333332
2671,7,8811.26,3015.8299999999995,2017-09-21,1,34,Female,missing,Mass Customer,No,1258.7514285714285,0.34227000451694756,101,1,1258.7514285714285
2672,8,8417.05,2415.1600000000003,2017-12-15,0,39,Male,Health,Affluent Customer,No,1052.13125,0.2869366345691187,16,1,1052.13125
2673,5,4576.389999999999,1142.5399999999997,2017-10-01,0,40,Female,missing,Mass Customer,Yes,915.2779999999999,0.2496596662434801,91,0,915.2779999999999
2674,5,6395.9,3478.1400000000003,2017-11-16,0,32,Female,Health,High Net Worth,No,1279.1799999999998,0.5438077518410233,45,0,1279.1799999999998
2675,5,5429.8,2643.24,2017-09-26,1,52,Female,Retail,Mass Customer,No,1085.96,0.48680246049578246,96,0,1085.96
2676,6,7274.78,2943.88,2017-12-25,0,68,Male,Retail,Mass Customer,Yes,1212.4633333333334,0.4046692820951287,6,0,1212.4633333333334
2677,5,5446.05,1891.72,2017-12-03,0,71,Male,Financial Services,Mass Customer,No,1089.21,0.34735634083418254,28,0,1089.21
2678,5,5004.09,2932.34,2017-09-08,1,48,Male,Health,Mass Customer,No,1000.818,0.585988661275077,114,0,1000.818
2679,6,5660.31,3337.8700000000003,2017-10-06,0,35,Male,Financial Services,High Net Worth,No,943.3850000000001,0.5896973840655371,86,0,943.3850000000001
2680,9,9177.27,3560.18,2017-12-14,0,66,Female,Financial Services,Mass Customer,Yes,1019.6966666666667,0.3879345382668266,17,1,1019.6966666666667
2681,5,4606.83,2561.48,2017-11-10,0,51,Female,Manufacturing,Affluent Customer,Yes,921.366,0.5560179125342155,51,0,921.366
2682,8,6122.34,3092.6200000000003,2017-11-22,0,37,Female,Manufacturing,High Net Worth,Yes,765.2925,0.5051369247705942,39,0,765.2925
2683,6,7829.89,4760.68,2017-12-14,0,60,Female,missing,Affluent Customer,Yes,1304.9816666666668,0.608013650255623,17,0,1304.9816666666668
2684,9,11938.039999999999,6337.4,2017-11-22,0,61,Male,Health,Mass Customer,Yes,1326.4488888888889,0.5308576617267157,39,1,1326.4488888888889
2685,6,5323.86,3039.4700000000003,2017-11-16,0,47,Female,missing,Mass Customer,No,887.31,0.5709147122576478,45,0,887.31
2686,11,13237.88,6119.73,2017-12-06,0,29,Male,Financial Services,Affluent Customer,No,1203.4436363636362,0.46228927894798866,25,1,1203.4436363636362
2687,7,6724.23,3107.24,2017-12-13,0,63,Male,Manufacturing,High Net Worth,Yes,960.6042857142857,0.462096031813308,18,0,960.6042857142857
2688,3,3018.69,1017.75,2017-10-03,0,48,Male,Property,Mass Customer,No,1006.23,0.3371495582520895,89,0,1006.23
2689,5,3956.18,1614.96,2017-12-29,0,47,Male,missing,Mass Customer,No,791.236,0.4082119620441942,2,0,791.236
2690,4,5860.55,1082.15,2017-09-12,1,44,Female,Health,Affluent Customer,Yes,1465.1375,0.1846499048724096,110,0,1465.1375
2691,8,8562.05,3088.92,2017-10-31,0,49,Male,Entertainment,Mass Customer,No,1070.25625,0.3607687411309208,61,1,1070.25625
2692,3,1662.12,854.24,2017-11-20,0,36,Female,Health,High Net Worth,Yes,554.04,0.5139460448102424,41,0,554.04
2693,6,5128.639999999999,2772.31,2017-12-29,0,57,Male,Health,High Net Worth,Yes,854.7733333333332,0.5405546109689899,2,0,854.7733333333332
2694,4,2766.09,1536.9,2017-12-01,0,39,Female,Retail,Mass Customer,No,691.5225,0.55562183443055,30,0,691.5225
2695,9,11703.11,8243.810000000001,2017-12-26,0,49,Female,Manufacturing,Mass Customer,Yes,1300.3455555555556,0.7044119041861523,5,1,1300.3455555555556
2698,7,9054.05,3987.65,2017-12-18,0,51,Female,Health,High Net Worth,No,1293.435714285714,0.4404272121315876,13,1,1293.435714285714
2699,5,3428.76,1757.44,2017-10-31,0,47,Male,Manufacturing,Affluent Customer,Yes,685.7520000000001,0.5125584759504894,61,0,685.7520000000001
2700,4,4497.46,1652.12,2017-10-20,0,30,Female,missing,Mass Customer,No,1124.365,0.3673451236920395,72,0,1124.365
2701,9,11558.89,4863.469999999999,2017-11-08,0,65,Female,Health,Affluent Customer,Yes,1284.3211111111111,0.42075579921601464,53,1,1284.3211111111111
2702,8,11698.41,7613.27,2017-12-11,0,48,Female,Manufacturing,Affluent Customer,Yes,1462.30125,0.6507952790165502,20,1,1462.30125
2703,7,7330.05,3679.59,2017-12-11,0,45,Female,Manufacturing,Affluent Customer,Yes,1047.15,0.5019870260093724,20,0,1047.15
2704,3,1517.27,513.5799999999999,2017-05-09,1,26,Male,Retail,Affluent Customer,Yes,505.75666666666666,0.3384895239476164,236,0,505.75666666666666
2705,9,12147.34,6879.610000000001,2017-12-28,0,28,Female,Manufacturing,Mass Customer,No,1349.7044444444446,0.5663470356473105,3,1,1349.7044444444446
2706,3,2769.36,1343.6100000000001,2017-08-29,1,61,Male,Retail,Affluent Customer,No,923.12,0.4851698587399255,124,0,923.12
2707,3,3934.6,1323.2199999999998,2017-11-17,0,36,Male,Property,High Net Worth,Yes,1311.5333333333333,0.33630356325928934,44,0,1311.5333333333333
2708,3,3437.08,1879.3200000000002,2017-12-19,0,45,Female,missing,Mass Customer,Yes,1145.6933333333334,0.5467780790671152,12,0,1145.6933333333334
2709,5,3860.54,2115.3500000000004,2017-12-28,0,30,Male,Financial Services,High Net Worth,No,772.108,0.54794147968937,3,0,772.108
2710,4,3931.54,977.4100000000001,2017-12-22,0,27,Male,Retail,Mass Customer,No,982.885,0.24860741592353125,9,0,982.885
2711,6,6439.08,2814.87,2017-10-28,0,55,Male,Health,Affluent Customer,No,1073.18,0.4371540654876162,64,0,1073.18
2712,6,6967.02,4116.13,2017-12-14,0,38,Female,Manufacturing,High Net Worth,Yes,1161.17,0.5908020932909622,17,0,1161.17
2713,3,3426.37,942.6899999999999,2017-12-30,0,70,Male,Retail,Affluent Customer,Yes,1142.1233333333332,0.2751279050423626,1,0,1142.1233333333332
2714,5,4081.8100000000004,1252.4600000000003,2017-12-22,0,27,Female,Health,High Net Worth,Yes,816.3620000000001,0.30683936782946786,9,0,816.3620000000001
2715,5,6644.62,3221.8099999999995,2017-09-17,1,62,Male,Manufacturing,Affluent Customer,No,1328.924,0.4848749815640322,105,0,1328.924
2716,4,4529.24,1036.0500000000002,2017-08-09,1,58,Female,Entertainment,Mass Customer,No,1132.31,0.22874698624934872,144,0,1132.31
2717,10,10140.5,4576.02,2017-11-19,0,44,Male,Health,Mass Customer,No,1014.05,0.4512617721019674,42,1,1014.05
2718,7,6798.88,3783.3,2017-05-23,1,48,Male,missing,High Net Worth,Yes,971.2685714285715,0.5564592991786883,222,0,971.2685714285715
2719,3,3061.49,1101.08,2017-12-20,0,37,Male,Telecommunications,Affluent Customer,Yes,1020.4966666666666,0.35965493926160136,11,0,1020.4966666666666
2720,4,3710.19,902.04,2017-08-04,1,42,Female,Retail,High Net Worth,No,927.5475,0.24312501516094862,149,0,927.5475
2721,2,2292.96,1655.42,2017-09-07,1,56,Male,Manufacturing,Mass Customer,Yes,1146.48,0.7219576442676715,115,0,1146.48
2722,6,4806.32,1950.52,2017-10-18,0,38,Female,Health,Mass Customer,No,801.0533333333333,0.4058239984021039,74,0,801.0533333333333
2723,8,10565.119999999999,6591.0,2017-11-20,0,47,Female,Manufacturing,Mass Customer,Yes,1320.6399999999999,0.623845256845166,41,1,1320.6399999999999
2724,4,4604.3,1980.71,2017-08-10,1,31,Male,Financial Services,Mass Customer,No,1151.075,0.43018699910952807,143,0,1151.075
2725,4,2094.38,353.3500000000002,2017-07-07,1,60,Female,Property,Affluent Customer,No,523.595,0.1687134139936402,177,0,523.595
2726,10,10263.47,5318.75,2017-12-03,0,49,Male,Financial Services,Affluent Customer,No,1026.347,0.5182214202409127,28,1,1026.347
2727,5,8567.85,4757.21,2017-11-11,0,37,Female,Financial Services,High Net Worth,Yes,1713.5700000000002,0.5552396458854905,50,1,1713.5700000000002
2728,8,9659.77,4054.59,2017-12-23,0,66,Female,IT,High Net Worth,No,1207.47125,0.41973980746953604,8,1,1207.47125
2729,6,8706.47,5280.35,2017-12-24,0,25,Female,missing,Mass Customer,Yes,1451.0783333333331,0.6064857514009697,7,1,1451.0783333333331
2730,7,4649.51,1604.23,2017-12-26,0,64,Male,Financial Services,Mass Customer,No,664.2157142857143,0.3450320571415052,5,0,664.2157142857143
2731,4,2409.89,1513.52,2017-12-27,0,25,Female,Retail,Mass Customer,Yes,602.4725,0.6280452634767563,4,0,602.4725
2732,10,6703.58,2833.91,2017-12-14,0,64,Female,Health,Mass Customer,No,670.358,0.42274575674490344,17,0,670.358
2733,9,12972.27,7827.41,2017-12-02,0,40,Female,Manufacturing,Mass Customer,Yes,1441.3633333333335,0.6033955506630682,29,1,1441.3633333333335
2734,3,2148.54,999.0300000000001,2017-11-05,0,68,Female,Manufacturing,High Net Worth,No,716.18,0.4649808707308219,56,0,716.18
2735,2,1340.77,836.04,2017-08-04,1,67,Male,Financial Services,High Net Worth,Yes,670.385,0.6235521379505806,149,0,670.385
2736,5,4311.28,2449.81,2017-11-18,0,32,Male,missing,Affluent Customer,Yes,862.256,0.5682326362472399,43,0,862.256
2737,9,10510.1,5371.57,2017-12-25,0,27,Male,Retail,Mass Customer,Yes,1167.788888888889,0.5110864787204689,6,1,1167.788888888889
2738,5,5189.82,1252.9600000000003,2017-11-01,0,28,Female,Health,Mass Customer,No,1037.964,0.24142648492625954,60,0,1037.964
2739,2,743.0500000000001,456.42,2017-05-02,1,40,Male,Health,High Net Worth,Yes,371.52500000000003,0.6142520691743489,243,0,371.52500000000003
2740,8,10497.95,4905.530000000001,2017-12-04,0,62,Female,Financial Services,Affluent Customer,Yes,1312.24375,0.4672845650817541,27,1,1312.24375
2741,3,3056.2200000000003,2316.34,2017-12-11,0,26,Male,Property,High Net Worth,No,1018.7400000000001,0.7579100980950324,20,0,1018.7400000000001
2742,3,3741.05,2031.17,2017-09-26,1,46,Male,Financial Services,High Net Worth,Yes,1247.0166666666667,0.5429411528848852,96,0,1247.0166666666667
2743,2,2956.8,1428.62,2017-11-14,0,46,Male,Health,High Net Worth,Yes,1478.4,0.48316423160173155,47,0,1478.4
2744,3,3148.36,1264.73,2017-08-27,1,26,Male,Financial Services,Mass Customer,No,1049.4533333333334,0.4017107319366273,126,0,1049.4533333333334
2745,2,3322.62,2772.1,2017-04-07,1,48,Female,Manufacturing,Mass Customer,Yes,1661.31,0.8343114770873588,268,0,1661.31
2746,3,3056.2200000000003,2316.34,2017-12-22,0,72,Female,Financial Services,High Net Worth,Yes,1018.7400000000001,0.7579100980950324,9,0,1018.7400000000001
2747,8,10528.310000000001,6371.150000000001,2017-12-16,0,70,Female,missing,Affluent Customer,No,1316.0387500000002,0.6051446053545155,15,1,1316.0387500000002
2748,4,3952.7,2059.83,2017-12-24,0,58,Female,Financial Services,Mass Customer,No,988.175,0.521119740936575,7,0,988.175
2749,1,1061.56,327.9799999999999,2017-11-26,0,46,Male,Retail,Mass Customer,No,1061.56,0.30896039790497,35,0,1061.56
2750,11,12349.36,5964.05,2017-11-18,0,45,Female,Property,High Net Worth,No,1122.669090909091,0.4829440554004418,43,1,1122.669090909091
2751,8,9856.48,3819.81,2017-12-27,0,46,Male,Retail,High Net Worth,Yes,1232.06,0.38754301738551694,4,1,1232.06
2752,4,5737.59,3250.7200000000003,2017-12-18,0,65,Female,Retail,Affluent Customer,Yes,1434.3975,0.5665654046385329,13,0,1434.3975
2753,11,9649.8,5203.18,2017-10-24,0,40,Male,Manufacturing,Mass Customer,Yes,877.2545454545453,0.5392008124520716,68,1,877.2545454545453
2754,3,5568.64,3273.01,2017-06-27,1,62,Male,Retail,Mass Customer,No,1856.2133333333334,0.5877575135041949,187,0,1856.2133333333334
2755,12,12109.6,6606.679999999999,2017-12-02,0,26,Female,Manufacturing,Mass Customer,Yes,1009.1333333333333,0.5455737596617559,29,1,1009.1333333333333
2756,4,5196.93,1610.9700000000003,2017-11-04,0,56,Female,Entertainment,Mass Customer,No,1299.2325,0.30998493341261096,57,0,1299.2325
2757,3,3501.37,3030.83,2017-08-08,1,64,Female,Financial Services,Affluent Customer,No,1167.1233333333332,0.8656126030667995,145,0,1167.1233333333332
2758,3,2230.06,670.1500000000001,2017-10-12,0,70,Male,Manufacturing,Affluent Customer,No,743.3533333333334,0.30050760966072665,80,0,743.3533333333334
2759,5,5619.73,3775.9,2017-09-11,1,23,Female,Health,Affluent Customer,Yes,1123.946,0.6719006073245513,111,0,1123.946
2760,5,5241.94,1757.19,2017-11-29,0,49,Male,Property,Mass Customer,No,1048.388,0.335217495812619,32,0,1048.388
2761,9,10079.42,5082.02,2017-12-23,0,63,Female,Financial Services,Mass Customer,No,1119.9355555555555,0.5041976621670692,8,1,1119.9355555555555
2762,9,13073.58,8237.49,2017-12-14,0,32,Female,Manufacturing,Mass Customer,No,1452.62,0.6300867857159248,17,1,1452.62
2763,9,6496.64,2910.2,2017-12-11,0,46,Female,Financial Services,Mass Customer,Yes,721.848888888889,0.44795463501132887,20,0,721.848888888889
2764,3,1639.08,593.56,2017-11-09,0,70,Female,Financial Services,Mass Customer,Yes,546.36,0.36212997535202673,52,0,546.36
2765,6,8522.02,2995.1800000000003,2017-11-14,0,40,Male,IT,Mass Customer,Yes,1420.3366666666668,0.35146362012762233,47,1,1420.3366666666668
2766,6,8740.06,6233.3,2017-11-13,0,36,Female,Financial Services,High Net Worth,Yes,1456.6766666666665,0.713187323656817,48,1,1456.6766666666665
2767,3,2597.41,803.97,2017-11-12,0,37,Female,Property,High Net Worth,No,865.8033333333333,0.30952756784643165,49,0,865.8033333333333
2768,6,6811.9400000000005,3420.58,2017-12-07,0,30,Male,Manufacturing,Mass Customer,No,1135.3233333333335,0.5021447634594549,24,0,1135.3233333333335
2769,6,8004.25,4177.84,2017-11-14,0,47,Male,Manufacturing,Affluent Customer,Yes,1334.0416666666667,0.5219527126214198,47,0,1334.0416666666667
2770,9,13728.7,10028.8,2017-11-30,0,48,Male,Manufacturing,High Net Worth,Yes,1525.4111111111113,0.7304988819043318,31,1,1525.4111111111113
2771,5,8579.48,4754.2,2017-11-16,0,56,Female,Retail,Affluent Customer,Yes,1715.896,0.5541361481115405,45,1,1715.896
